"Date","Price","Open","High","Low","Vol.","Change %"
"04/06/2024","0.00000677","0.00000657","0.00000687","0.00000654","3,693.30B","3.04%"
"04/05/2024","0.00000657","0.00000692","0.00000699","0.00000635","6,344.70B","-5.06%"
"04/04/2024","0.00000692","0.00000681","0.00000719","0.00000661","6,863.06B","1.76%"
"04/03/2024","0.00000680","0.00000725","0.00000744","0.00000660","9,391.68B","-6.21%"
"04/02/2024","0.00000725","0.00000792","0.00000792","0.00000690","15,989.50B","-8.46%"
"04/01/2024","0.00000792","0.00000880","0.00000880","0.00000762","14,167.96B","-10.00%"
"03/31/2024","0.00000880","0.00000813","0.00000919","0.00000803","13,501.86B","8.37%"
"03/30/2024","0.00000812","0.00000774","0.00000885","0.00000770","14,534.88B","4.91%"
"03/29/2024","0.00000774","0.00000803","0.00000806","0.00000757","5,625.51B","-3.49%"
"03/28/2024","0.00000802","0.00000762","0.00000831","0.00000739","12,627.13B","5.11%"
"03/27/2024","0.00000763","0.00000803","0.00000836","0.00000752","9,386.09B","-4.98%"
"03/26/2024","0.00000803","0.00000809","0.00000874","0.00000784","11,546.14B","-0.74%"
"03/25/2024","0.00000809","0.00000781","0.00000850","0.00000744","14,911.22B","3.59%"
"03/24/2024","0.00000781","0.00000732","0.00000800","0.00000719","7,654.41B","6.69%"
"03/23/2024","0.00000732","0.00000742","0.00000775","0.00000731","10,515.40B","-1.35%"
"03/22/2024","0.00000742","0.00000789","0.00000828","0.00000711","13,682.34B","-6.08%"
"03/21/2024","0.00000790","0.00000838","0.00000845","0.00000767","14,905.14B","-5.84%"
"03/20/2024","0.00000839","0.00000660","0.00000859","0.00000642","32,260.99B","27.12%"
"03/19/2024","0.00000660","0.00000681","0.00000743","0.00000582","31,981.67B","-3.08%"
"03/18/2024","0.00000681","0.00000785","0.00000819","0.00000661","18,787.55B","-13.25%"
"03/17/2024","0.00000785","0.00000743","0.00000819","0.00000687","25,548.68B","5.65%"
"03/16/2024","0.00000743","0.00000893","0.00000907","0.00000703","34,167.91B","-16.70%"
"03/15/2024","0.00000892","0.00000996","0.00001034","0.00000825","33,376.40B","-10.44%"
"03/14/2024","0.00000996","0.00000902","0.00001082","0.00000874","42,373.41B","10.30%"
"03/13/2024","0.00000903","0.00000828","0.00000936","0.00000811","27,547.11B","9.06%"
"03/12/2024","0.00000828","0.00000904","0.00000914","0.00000752","17,582.39B","-8.31%"
"03/11/2024","0.00000903","0.00000855","0.00000950","0.00000781","17,551.66B","5.61%"
"03/10/2024","0.00000855","0.00000876","0.00000929","0.00000820","16,526.64B","-2.40%"
"03/09/2024","0.00000876","0.00000901","0.00000991","0.00000842","24,740.63B","-2.77%"
"03/08/2024","0.00000901","0.00000681","0.00000951","0.00000675","43,120.20B","32.11%"
"03/07/2024","0.00000682","0.00000721","0.00000757","0.00000640","21,572.05B","-5.15%"
"03/06/2024","0.00000719","0.00000630","0.00000823","0.00000589","43,586.86B","14.13%"
"03/05/2024","0.00000630","0.00000703","0.00000865","0.00000488","66,260.49B","-10.26%"
"03/04/2024","0.00000702","0.00000592","0.00000828","0.00000557","67,794.52B","18.58%"
"03/03/2024","0.00000592","0.00000437","0.00000599","0.00000362","59,006.88B","35.47%"
"03/02/2024","0.00000437","0.00000399","0.00000497","0.00000392","49,946.85B","9.52%"
"03/01/2024","0.00000399","0.00000273","0.00000432","0.00000267","55,031.78B","45.62%"
"02/29/2024","0.00000274","0.00000318","0.00000332","0.00000264","34,420.54B","-13.56%"
"02/28/2024","0.00000317","0.00000266","0.00000356","0.00000258","87,205.16B","19.62%"
"02/27/2024","0.00000265","0.00000181","0.00000296","0.00000174","71,843.30B","46.41%"
"02/26/2024","0.00000181","0.00000138","0.00000188","0.00000135","32,897.85B","32.12%"
"02/25/2024","0.00000137","0.00000131","0.00000140","0.00000128","11,394.35B","4.58%"
"02/24/2024","0.00000131","0.00000120","0.00000132","0.00000115","8,487.87B","9.17%"
"02/23/2024","0.00000120","0.00000121","0.00000141","0.00000117","22,946.49B","-0.83%"
"02/22/2024","0.00000121","0.00000115","0.00000124","0.00000111","10,609.41B","5.22%"
"02/21/2024","0.00000115","0.00000119","0.00000120","0.00000110","7,064.27B","-3.36%"
"02/20/2024","0.00000119","0.00000123","0.00000124","0.00000113","9,874.31B","-3.25%"
"02/19/2024","0.00000123","0.00000122","0.00000126","0.00000119","6,450.68B","0.82%"
"02/18/2024","0.00000122","0.00000119","0.00000123","0.00000117","5,842.74B","2.52%"
"02/17/2024","0.00000119","0.00000117","0.00000120","0.00000111","5,803.79B","1.71%"
"02/16/2024","0.00000117","0.00000124","0.00000126","0.00000115","9,002.48B","-5.65%"
"02/15/2024","0.00000124","0.00000125","0.00000130","0.00000120","14,082.77B","-0.80%"
"02/14/2024","0.00000125","0.00000108","0.00000126","0.00000106","15,406.93B","15.74%"
"02/13/2024","0.00000108","0.00000108","0.00000113","0.00000105","10,253.39B","0.00%"
"02/12/2024","0.00000108","0.00000100","0.00000109","0.00000099","5,383.81B","8.00%"
"02/11/2024","0.00000100","0.00000101","0.00000103","0.00000099","3,009.25B","-0.99%"
"02/10/2024","0.00000101","0.00000102","0.00000104","0.00000100","3,433.35B","-0.98%"
"02/09/2024","0.00000102","0.00000095","0.00000103","0.00000095","6,052.82B","7.37%"
"02/08/2024","0.00000095","0.00000097","0.00000098","0.00000095","5,338.98B","-2.06%"
"02/07/2024","0.00000097","0.00000091","0.00000098","0.00000090","5,839.89B","6.59%"
"02/06/2024","0.00000091","0.00000090","0.00000092","0.00000089","4,855.01B","1.11%"
"02/05/2024","0.00000090","0.00000089","0.00000098","0.00000087","8,197.05B","1.12%"
"02/04/2024","0.00000089","0.00000092","0.00000092","0.00000088","3,951.18B","-3.26%"
"02/03/2024","0.00000092","0.00000093","0.00000095","0.00000092","2,588.96B","-1.08%"
"02/02/2024","0.00000093","0.00000092","0.00000094","0.00000091","4,652.15B","1.09%"
"02/01/2024","0.00000092","0.00000091","0.00000094","0.00000089","5,993.96B","1.10%"
"01/31/2024","0.00000091","0.00000101","0.00000101","0.00000091","14,624.37B","-9.90%"
"01/30/2024","0.00000101","0.00000106","0.00000108","0.00000100","6,584.57B","-4.72%"
"01/29/2024","0.00000106","0.00000106","0.00000108","0.00000104","4,765.61B","0.00%"
"01/28/2024","0.00000106","0.00000110","0.00000112","0.00000105","4,986.15B","-3.64%"
"01/27/2024","0.00000110","0.00000108","0.00000111","0.00000107","2,839.74B","1.85%"
"01/26/2024","0.00000108","0.00000103","0.00000109","0.00000102","3,559.86B","4.85%"
"01/25/2024","0.00000103","0.00000104","0.00000105","0.00000100","3,570.07B","-0.96%"
"01/24/2024","0.00000104","0.00000104","0.00000107","0.00000102","4,045.12B","0.00%"
"01/23/2024","0.00000104","0.00000105","0.00000107","0.00000097","8,441.32B","-0.95%"
"01/22/2024","0.00000105","0.00000112","0.00000113","0.00000104","7,141.05B","-6.25%"
"01/21/2024","0.00000112","0.00000117","0.00000119","0.00000112","3,867.69B","-4.27%"
"01/20/2024","0.00000117","0.00000114","0.00000118","0.00000111","4,540.34B","2.63%"
"01/19/2024","0.00000114","0.00000114","0.00000115","0.00000106","5,899.24B","0.00%"
"01/18/2024","0.00000114","0.00000121","0.00000121","0.00000112","5,922.08B","-5.79%"
"01/17/2024","0.00000121","0.00000125","0.00000127","0.00000119","7,022.16B","-3.20%"
"01/16/2024","0.00000125","0.00000120","0.00000127","0.00000118","6,329.20B","4.17%"
"01/15/2024","0.00000120","0.00000119","0.00000125","0.00000119","3,865.57B","0.84%"
"01/14/2024","0.00000119","0.00000124","0.00000126","0.00000119","5,803.73B","-4.03%"
"01/13/2024","0.00000124","0.00000123","0.00000126","0.00000119","7,585.33B","0.81%"
"01/12/2024","0.00000123","0.00000136","0.00000141","0.00000119","16,451.68B","-9.56%"
"01/11/2024","0.00000136","0.00000133","0.00000150","0.00000131","23,360.11B","2.26%"
"01/10/2024","0.00000133","0.00000120","0.00000139","0.00000116","23,481.05B","10.83%"
"01/09/2024","0.00000120","0.00000119","0.00000125","0.00000110","11,743.25B","0.84%"
"01/08/2024","0.00000119","0.00000111","0.00000121","0.00000103","11,525.94B","7.21%"
"01/07/2024","0.00000111","0.00000116","0.00000122","0.00000109","7,469.20B","-4.31%"
"01/06/2024","0.00000116","0.00000120","0.00000120","0.00000110","6,261.75B","-3.33%"
"01/05/2024","0.00000120","0.00000126","0.00000128","0.00000116","8,249.65B","-4.76%"
"01/04/2024","0.00000126","0.00000119","0.00000129","0.00000117","8,035.68B","5.88%"
"01/03/2024","0.00000119","0.00000134","0.00000142","0.00000098","22,274.17B","-11.19%"
"01/02/2024","0.00000134","0.00000141","0.00000144","0.00000132","6,844.82B","-4.29%"
"01/01/2024","0.00000140","0.00000130","0.00000141","0.00000126","4,699.58B","8.53%"
"12/31/2023","0.00000129","0.00000131","0.00000135","0.00000126","3,756.68B","-1.53%"
"12/30/2023","0.00000131","0.00000135","0.00000137","0.00000130","3,822.80B","-2.96%"
"12/29/2023","0.00000135","0.00000134","0.00000144","0.00000130","7,478.50B","0.75%"
"12/28/2023","0.00000134","0.00000145","0.00000150","0.00000133","11,806.29B","-7.59%"
"12/27/2023","0.00000145","0.00000134","0.00000149","0.00000128","11,016.94B","8.21%"
"12/26/2023","0.00000134","0.00000141","0.00000143","0.00000125","9,382.52B","-4.96%"
"12/25/2023","0.00000141","0.00000137","0.00000145","0.00000136","6,178.22B","2.92%"
"12/24/2023","0.00000137","0.00000147","0.00000149","0.00000133","10,125.18B","-6.80%"
"12/23/2023","0.00000147","0.00000158","0.00000159","0.00000144","10,257.79B","-6.37%"
"12/22/2023","0.00000157","0.00000130","0.00000158","0.00000126","29,766.59B","20.77%"
"12/21/2023","0.00000130","0.00000127","0.00000133","0.00000123","8,294.73B","2.36%"
"12/20/2023","0.00000127","0.00000125","0.00000131","0.00000123","7,160.90B","1.60%"
"12/19/2023","0.00000125","0.00000131","0.00000134","0.00000124","5,091.46B","-4.58%"
"12/18/2023","0.00000131","0.00000133","0.00000135","0.00000120","7,704.58B","-1.50%"
"12/17/2023","0.00000133","0.00000142","0.00000147","0.00000133","6,288.38B","-6.34%"
"12/16/2023","0.00000142","0.00000133","0.00000147","0.00000131","7,568.00B","6.77%"
"12/15/2023","0.00000133","0.00000148","0.00000149","0.00000132","8,092.72B","-10.14%"
"12/14/2023","0.00000148","0.00000141","0.00000148","0.00000133","11,146.02B","4.96%"
"12/13/2023","0.00000141","0.00000140","0.00000144","0.00000130","8,341.11B","0.71%"
"12/12/2023","0.00000140","0.00000141","0.00000146","0.00000135","8,752.71B","-0.71%"
"12/11/2023","0.00000141","0.00000160","0.00000161","0.00000120","17,245.97B","-11.88%"
"12/10/2023","0.00000160","0.00000153","0.00000163","0.00000150","10,990.85B","4.58%"
"12/09/2023","0.00000153","0.00000158","0.00000175","0.00000151","22,963.88B","-2.55%"
"12/08/2023","0.00000157","0.00000152","0.00000160","0.00000149","12,202.00B","2.61%"
"12/07/2023","0.00000153","0.00000148","0.00000165","0.00000142","18,979.04B","3.38%"
"12/06/2023","0.00000148","0.00000162","0.00000170","0.00000147","37,380.19B","-8.64%"
"12/05/2023","0.00000162","0.00000139","0.00000167","0.00000134","55,974.22B","16.55%"
"12/04/2023","0.00000139","0.00000121","0.00000150","0.00000114","49,231.03B","14.88%"
"12/03/2023","0.00000121","0.00000117","0.00000124","0.00000116","12,771.75B","3.42%"
"12/02/2023","0.00000117","0.00000111","0.00000120","0.00000110","8,544.69B","5.41%"
"12/01/2023","0.00000111","0.00000108","0.00000112","0.00000108","4,855.85B","2.78%"
"11/30/2023","0.00000108","0.00000106","0.00000109","0.00000105","3,923.68B","1.89%"
"11/29/2023","0.00000106","0.00000110","0.00000112","0.00000105","5,766.36B","-3.64%"
"11/28/2023","0.00000110","0.00000108","0.00000111","0.00000104","6,324.09B","1.85%"
"11/27/2023","0.00000108","0.00000111","0.00000113","0.00000104","9,352.48B","-2.70%"
"11/26/2023","0.00000111","0.00000118","0.00000119","0.00000108","9,425.09B","-5.93%"
"11/25/2023","0.00000118","0.00000111","0.00000119","0.00000110","11,712.73B","6.31%"
"11/24/2023","0.00000111","0.00000107","0.00000114","0.00000106","8,092.32B","3.74%"
"11/23/2023","0.00000107","0.00000111","0.00000113","0.00000107","6,580.16B","-3.60%"
"11/22/2023","0.00000111","0.00000103","0.00000112","0.00000103","8,599.00B","7.77%"
"11/21/2023","0.00000103","0.00000113","0.00000114","0.00000103","14,622.13B","-8.85%"
"11/20/2023","0.00000113","0.00000119","0.00000124","0.00000113","15,858.51B","-5.04%"
"11/19/2023","0.00000119","0.00000115","0.00000119","0.00000111","5,301.34B","3.48%"
"11/18/2023","0.00000115","0.00000115","0.00000115","0.00000109","4,329.03B","0.00%"
"11/17/2023","0.00000115","0.00000114","0.00000118","0.00000109","9,389.31B","0.88%"
"11/16/2023","0.00000114","0.00000125","0.00000132","0.00000112","16,121.94B","-8.80%"
"11/15/2023","0.00000125","0.00000115","0.00000129","0.00000114","15,865.43B","8.70%"
"11/14/2023","0.00000115","0.00000116","0.00000120","0.00000108","11,309.11B","-0.86%"
"11/13/2023","0.00000116","0.00000123","0.00000130","0.00000116","20,135.57B","-5.69%"
"11/12/2023","0.00000123","0.00000128","0.00000130","0.00000119","12,891.61B","-3.91%"
"11/11/2023","0.00000128","0.00000134","0.00000138","0.00000124","15,587.10B","-4.48%"
"11/10/2023","0.00000134","0.00000133","0.00000136","0.00000123","18,204.26B","0.75%"
"11/09/2023","0.00000133","0.00000118","0.00000146","0.00000108","57,128.13B","12.71%"
"11/08/2023","0.00000118","0.00000116","0.00000120","0.00000114","11,602.47B","0.85%"
"11/07/2023","0.00000117","0.00000120","0.00000120","0.00000108","18,514.46B","-3.31%"
"11/06/2023","0.00000121","0.00000112","0.00000121","0.00000111","19,348.48B","8.04%"
"11/05/2023","0.00000112","0.00000112","0.00000115","0.00000108","12,955.94B","0.00%"
"11/04/2023","0.00000112","0.00000108","0.00000114","0.00000106","11,519.73B","3.70%"
"11/03/2023","0.00000108","0.00000109","0.00000110","0.00000103","14,998.65B","-0.92%"
"11/02/2023","0.00000109","0.00000119","0.00000121","0.00000105","21,474.60B","-8.40%"
"11/01/2023","0.00000119","0.00000115","0.00000122","0.00000109","22,219.66B","3.48%"
"10/31/2023","0.00000115","0.00000117","0.00000121","0.00000108","16,248.51B","-1.71%"
"10/30/2023","0.00000117","0.00000115","0.00000123","0.00000113","20,211.37B","1.74%"
"10/29/2023","0.00000115","0.00000114","0.00000116","0.00000110","14,772.78B","0.88%"
"10/28/2023","0.00000114","0.00000116","0.00000126","0.00000112","16,788.68B","-1.72%"
"10/27/2023","0.00000116","0.00000128","0.00000129","0.00000111","29,154.86B","-9.37%"
"10/26/2023","0.00000128","0.00000121","0.00000136","0.00000113","53,822.23B","5.79%"
"10/25/2023","0.00000121","0.00000093","0.00000124","0.00000091","67,520.25B","30.11%"
"10/24/2023","0.00000093","0.00000100","0.00000106","0.00000086","93,184.60B","-7.00%"
"10/23/2023","0.00000100","0.00000075","0.00000102","0.00000072","44,015.97B","33.33%"
"10/22/2023","0.00000075","0.00000070","0.00000076","0.00000068","27,962.92B","7.14%"
"10/21/2023","0.00000070","0.00000066","0.00000072","0.00000065","20,973.53B","6.06%"
"10/20/2023","0.00000066","0.00000063","0.00000066","0.00000062","11,587.04B","4.76%"
"10/19/2023","0.00000063","0.00000063","0.00000064","0.00000062","8,286.30B","0.00%"
"10/18/2023","0.00000063","0.00000064","0.00000065","0.00000062","10,527.01B","-1.56%"
"10/17/2023","0.00000064","0.00000067","0.00000068","0.00000063","9,301.16B","-4.48%"
"10/16/2023","0.00000067","0.00000067","0.00000072","0.00000066","19,661.96B","0.00%"
"10/15/2023","0.00000067","0.00000065","0.00000068","0.00000063","15,115.73B","3.08%"
"10/14/2023","0.00000065","0.00000065","0.00000065","0.00000064","5,262.32B","0.00%"
"10/13/2023","0.00000065","0.00000063","0.00000066","0.00000062","10,503.41B","3.17%"
"10/12/2023","0.00000063","0.00000064","0.00000064","0.00000061","5,076.65B","-1.56%"
"10/11/2023","0.00000064","0.00000065","0.00000066","0.00000062","6,521.64B","-1.54%"
"10/10/2023","0.00000065","0.00000066","0.00000067","0.00000064","4,770.69B","-1.52%"
"10/09/2023","0.00000066","0.00000072","0.00000072","0.00000064","11,490.48B","-8.33%"
"10/08/2023","0.00000072","0.00000071","0.00000072","0.00000069","4,538.08B","1.41%"
"10/07/2023","0.00000071","0.00000072","0.00000073","0.00000070","4,829.69B","-1.39%"
"10/06/2023","0.00000072","0.00000070","0.00000073","0.00000069","6,206.60B","2.86%"
"10/05/2023","0.00000070","0.00000072","0.00000073","0.00000070","7,749.33B","-2.78%"
"10/04/2023","0.00000072","0.00000072","0.00000072","0.00000069","8,126.85B","0.00%"
"10/03/2023","0.00000072","0.00000074","0.00000075","0.00000072","8,612.84B","-2.70%"
"10/02/2023","0.00000074","0.00000081","0.00000084","0.00000069","20,981.88B","-8.64%"
"10/01/2023","0.00000081","0.00000080","0.00000083","0.00000077","11,719.83B","1.25%"
"09/30/2023","0.00000080","0.00000079","0.00000082","0.00000077","17,573.48B","1.27%"
"09/29/2023","0.00000079","0.00000073","0.00000082","0.00000073","27,181.64B","8.22%"
"09/28/2023","0.00000073","0.00000074","0.00000075","0.00000071","11,877.23B","-1.35%"
"09/27/2023","0.00000074","0.00000069","0.00000077","0.00000069","17,979.43B","7.25%"
"09/26/2023","0.00000069","0.00000071","0.00000072","0.00000068","13,290.33B","-2.82%"
"09/25/2023","0.00000071","0.00000068","0.00000072","0.00000066","22,541.90B","4.41%"
"09/24/2023","0.00000068","0.00000068","0.00000069","0.00000066","14,048.69B","0.00%"
"09/23/2023","0.00000068","0.00000071","0.00000074","0.00000066","30,435.43B","-4.23%"
"09/22/2023","0.00000071","0.00000061","0.00000073","0.00000061","32,401.75B","16.39%"
"09/21/2023","0.00000061","0.00000063","0.00000064","0.00000060","7,935.73B","-3.17%"
"09/20/2023","0.00000063","0.00000064","0.00000065","0.00000061","10,759.01B","-1.56%"
"09/19/2023","0.00000064","0.00000063","0.00000065","0.00000062","8,085.83B","1.59%"
"09/18/2023","0.00000063","0.00000063","0.00000065","0.00000062","16,889.13B","0.00%"
"09/17/2023","0.00000063","0.00000068","0.00000068","0.00000060","15,818.50B","-7.35%"
"09/16/2023","0.00000068","0.00000068","0.00000071","0.00000067","7,595.56B","0.00%"
"09/15/2023","0.00000068","0.00000068","0.00000069","0.00000066","9,243.67B","0.00%"
"09/14/2023","0.00000068","0.00000067","0.00000070","0.00000067","8,194.10B","1.49%"
"09/13/2023","0.00000067","0.00000067","0.00000070","0.00000065","15,430.27B","0.00%"
"09/12/2023","0.00000067","0.00000067","0.00000071","0.00000066","15,439.34B","0.00%"
"09/11/2023","0.00000067","0.00000071","0.00000071","0.00000065","16,850.05B","-5.63%"
"09/10/2023","0.00000071","0.00000079","0.00000079","0.00000069","17,529.65B","-10.13%"
"09/09/2023","0.00000079","0.00000080","0.00000080","0.00000078","5,020.80B","-1.25%"
"09/08/2023","0.00000080","0.00000081","0.00000081","0.00000077","8,256.18B","-1.23%"
"09/07/2023","0.00000081","0.00000080","0.00000081","0.00000079","7,368.81B","1.25%"
"09/06/2023","0.00000080","0.00000080","0.00000081","0.00000077","10,666.66B","0.00%"
"09/05/2023","0.00000080","0.00000080","0.00000082","0.00000078","10,115.26B","0.00%"
"09/04/2023","0.00000080","0.00000080","0.00000083","0.00000078","11,042.22B","0.00%"
"09/03/2023","0.00000080","0.00000078","0.00000081","0.00000077","7,218.03B","2.56%"
"09/02/2023","0.00000078","0.00000077","0.00000080","0.00000076","9,991.24B","1.30%"
"09/01/2023","0.00000077","0.00000080","0.00000082","0.00000076","13,250.73B","-3.75%"
"08/31/2023","0.00000080","0.00000087","0.00000087","0.00000079","14,882.32B","-8.05%"
"08/30/2023","0.00000087","0.00000090","0.00000090","0.00000086","11,407.21B","-3.33%"
"08/29/2023","0.00000090","0.00000086","0.00000091","0.00000081","24,661.75B","4.65%"
"08/28/2023","0.00000086","0.00000090","0.00000090","0.00000084","11,989.66B","-4.44%"
"08/27/2023","0.00000090","0.00000087","0.00000091","0.00000086","13,817.16B","3.45%"
"08/26/2023","0.00000087","0.00000088","0.00000096","0.00000086","22,633.93B","-1.14%"
"08/25/2023","0.00000088","0.00000094","0.00000094","0.00000078","56,367.94B","-6.38%"
"08/24/2023","0.00000094","0.00000111","0.00000111","0.00000092","30,136.50B","-15.32%"
"08/23/2023","0.00000111","0.00000107","0.00000113","0.00000105","10,133.87B","3.74%"
"08/22/2023","0.00000107","0.00000109","0.00000109","0.00000101","8,195.70B","-1.83%"
"08/21/2023","0.00000109","0.00000112","0.00000113","0.00000105","7,892.78B","-2.68%"
"08/20/2023","0.00000112","0.00000114","0.00000115","0.00000110","4,547.08B","-0.88%"
"08/19/2023","0.00000113","0.00000109","0.00000115","0.00000109","11,114.23B","3.67%"
"08/18/2023","0.00000109","0.00000108","0.00000112","0.00000105","14,436.37B","0.93%"
"08/17/2023","0.00000108","0.00000117","0.00000122","0.00000094","26,129.41B","-6.90%"
"08/16/2023","0.00000116","0.00000127","0.00000128","0.00000114","14,553.80B","-8.66%"
"08/15/2023","0.00000127","0.00000140","0.00000141","0.00000123","14,281.52B","-9.93%"
"08/14/2023","0.00000141","0.00000136","0.00000146","0.00000132","16,303.88B","3.68%"
"08/13/2023","0.00000136","0.00000135","0.00000143","0.00000133","10,844.90B","0.74%"
"08/12/2023","0.00000135","0.00000125","0.00000136","0.00000124","11,525.27B","8.00%"
"08/11/2023","0.00000125","0.00000123","0.00000127","0.00000122","5,804.11B","1.63%"
"08/10/2023","0.00000123","0.00000123","0.00000127","0.00000121","7,318.64B","0.00%"
"08/09/2023","0.00000123","0.00000118","0.00000129","0.00000117","20,938.70B","4.24%"
"08/08/2023","0.00000118","0.00000112","0.00000123","0.00000110","14,973.31B","5.36%"
"08/07/2023","0.00000112","0.00000116","0.00000120","0.00000106","13,107.55B","-3.45%"
"08/06/2023","0.00000116","0.00000115","0.00000118","0.00000113","6,253.18B","0.87%"
"08/05/2023","0.00000115","0.00000115","0.00000117","0.00000112","6,944.37B","0.00%"
"08/04/2023","0.00000115","0.00000120","0.00000122","0.00000113","8,614.77B","-4.17%"
"08/03/2023","0.00000120","0.00000122","0.00000123","0.00000119","4,870.09B","-1.64%"
"08/02/2023","0.00000122","0.00000130","0.00000132","0.00000121","14,212.44B","-6.15%"
"08/01/2023","0.00000130","0.00000124","0.00000131","0.00000118","12,665.10B","4.84%"
"07/31/2023","0.00000124","0.00000130","0.00000132","0.00000121","7,118.47B","-4.62%"
"07/30/2023","0.00000130","0.00000135","0.00000135","0.00000125","7,009.32B","-3.70%"
"07/29/2023","0.00000135","0.00000134","0.00000136","0.00000132","3,084.27B","0.75%"
"07/28/2023","0.00000134","0.00000134","0.00000137","0.00000130","6,914.36B","0.00%"
"07/27/2023","0.00000134","0.00000133","0.00000144","0.00000131","11,070.67B","0.75%"
"07/26/2023","0.00000133","0.00000131","0.00000139","0.00000122","14,649.12B","1.53%"
"07/25/2023","0.00000131","0.00000135","0.00000136","0.00000129","7,857.55B","-2.96%"
"07/24/2023","0.00000135","0.00000150","0.00000151","0.00000128","11,370.77B","-10.00%"
"07/23/2023","0.00000150","0.00000149","0.00000154","0.00000147","3,782.79B","0.67%"
"07/22/2023","0.00000149","0.00000152","0.00000155","0.00000147","3,066.56B","-1.97%"
"07/21/2023","0.00000152","0.00000150","0.00000155","0.00000149","5,540.58B","1.33%"
"07/20/2023","0.00000150","0.00000153","0.00000158","0.00000146","6,887.79B","-1.96%"
"07/19/2023","0.00000153","0.00000151","0.00000157","0.00000151","7,022.82B","0.66%"
"07/18/2023","0.00000152","0.00000157","0.00000160","0.00000149","7,496.40B","-3.18%"
"07/17/2023","0.00000157","0.00000157","0.00000160","0.00000151","10,430.96B","0.00%"
"07/16/2023","0.00000157","0.00000164","0.00000167","0.00000156","6,990.20B","-4.27%"
"07/15/2023","0.00000164","0.00000164","0.00000171","0.00000161","11,262.59B","0.00%"
"07/14/2023","0.00000164","0.00000171","0.00000188","0.00000155","29,613.39B","-4.09%"
"07/13/2023","0.00000171","0.00000151","0.00000176","0.00000146","21,227.35B","13.25%"
"07/12/2023","0.00000151","0.00000150","0.00000157","0.00000149","8,147.31B","0.67%"
"07/11/2023","0.00000150","0.00000151","0.00000153","0.00000148","6,204.50B","-0.66%"
"07/10/2023","0.00000151","0.00000154","0.00000158","0.00000143","16,173.87B","-1.95%"
"07/09/2023","0.00000154","0.00000155","0.00000159","0.00000153","6,013.61B","-0.65%"
"07/08/2023","0.00000155","0.00000156","0.00000160","0.00000151","5,905.81B","-0.64%"
"07/07/2023","0.00000156","0.00000154","0.00000160","0.00000151","14,747.16B","1.30%"
"07/06/2023","0.00000154","0.00000165","0.00000178","0.00000154","16,738.27B","-6.67%"
"07/05/2023","0.00000165","0.00000171","0.00000177","0.00000161","10,936.67B","-3.51%"
"07/04/2023","0.00000171","0.00000183","0.00000188","0.00000170","13,025.01B","-7.07%"
"07/03/2023","0.00000184","0.00000158","0.00000188","0.00000156","24,378.01B","16.46%"
"07/02/2023","0.00000158","0.00000156","0.00000162","0.00000149","7,690.41B","1.28%"
"07/01/2023","0.00000156","0.00000162","0.00000164","0.00000152","10,086.71B","-3.70%"
"06/30/2023","0.00000162","0.00000154","0.00000170","0.00000146","37,473.52B","5.19%"
"06/29/2023","0.00000154","0.00000142","0.00000163","0.00000141","17,934.86B","8.45%"
"06/28/2023","0.00000142","0.00000162","0.00000162","0.00000137","17,964.96B","-12.35%"
"06/27/2023","0.00000162","0.00000151","0.00000167","0.00000149","18,573.58B","7.28%"
"06/26/2023","0.00000151","0.00000160","0.00000163","0.00000149","20,364.70B","-5.63%"
"06/25/2023","0.00000160","0.00000155","0.00000168","0.00000152","20,300.65B","2.56%"
"06/24/2023","0.00000156","0.00000165","0.00000175","0.00000150","26,370.56B","-5.45%"
"06/23/2023","0.00000165","0.00000154","0.00000178","0.00000146","38,629.15B","7.14%"
"06/22/2023","0.00000154","0.00000138","0.00000169","0.00000136","73,794.49B","11.59%"
"06/21/2023","0.00000138","0.00000107","0.00000146","0.00000104","53,545.94B","28.97%"
"06/20/2023","0.00000107","0.00000095","0.00000109","0.00000091","13,430.90B","12.63%"
"06/19/2023","0.00000095","0.00000094","0.00000096","0.00000091","8,214.59B","1.06%"
"06/18/2023","0.00000094","0.00000100","0.00000100","0.00000093","9,811.27B","-6.00%"
"06/17/2023","0.00000100","0.00000097","0.00000105","0.00000095","17,821.36B","3.09%"
"06/16/2023","0.00000097","0.00000090","0.00000104","0.00000087","26,142.98B","7.78%"
"06/15/2023","0.00000090","0.00000089","0.00000093","0.00000083","12,541.18B","1.12%"
"06/14/2023","0.00000089","0.00000092","0.00000096","0.00000086","14,187.62B","-3.26%"
"06/13/2023","0.00000092","0.00000090","0.00000098","0.00000089","17,677.34B","2.22%"
"06/12/2023","0.00000090","0.00000091","0.00000095","0.00000084","15,266.80B","-1.10%"
"06/11/2023","0.00000091","0.00000093","0.00000095","0.00000089","13,632.32B","-2.15%"
"06/10/2023","0.00000093","0.00000113","0.00000114","0.00000082","39,198.64B","-17.70%"
"06/09/2023","0.00000113","0.00000108","0.00000119","0.00000106","20,753.67B","4.63%"
"06/08/2023","0.00000108","0.00000107","0.00000113","0.00000103","12,434.50B","0.93%"
"06/07/2023","0.00000107","0.00000121","0.00000122","0.00000105","18,089.73B","-11.57%"
"06/06/2023","0.00000121","0.00000103","0.00000126","0.00000097","32,422.24B","17.48%"
"06/05/2023","0.00000103","0.00000124","0.00000124","0.00000095","27,638.69B","-16.94%"
